2025-02-18 06:18,0.7467,"[0.6299, 0.6496, 0.6693, 0.7047, 0.7087, 0.7126, 0.7126, 0.7165, 0.7244, 0.7205, 0.7205, 0.7323, 0.7402, 0.7441, 0.7559]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[21, 13, 3, 10]",0.005,4,1.0
2025-02-18 06:19,0.6483,"[0.5984, 0.6063, 0.6142, 0.622, 0.6339, 0.6496, 0.6496, 0.6457, 0.6181, 0.6299, 0.626, 0.6378, 0.6417, 0.6496, 0.6535]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-18 06:19,0.6942,"[0.6024, 0.6181, 0.6142, 0.6299, 0.6575, 0.6614, 0.6654, 0.6732, 0.6575, 0.6614, 0.6732, 0.6929, 0.685, 0.6969, 0.7008]",BoundedMixGauss-0-Dropout(0.8009869175200572),0.0001,13.32,1.0,"[6, 3, 0, 3]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-26 13:37,0.7283,"[0.6299, 0.6378, 0.6614, 0.689, 0.7205, 0.7205, 0.7283, 0.7362, 0.7244, 0.7205, 0.7165, 0.7205, 0.7205, 0.7283, 0.7362]",ThreeLevels-0-Ours,0.0001,13.32,1.0,"[19, 17, 2, 8]",0.005,4,1.0
2025-02-26 13:37,0.6733,"[0.5906, 0.6024, 0.5984, 0.6181, 0.6378, 0.6339, 0.6378, 0.6614, 0.6654, 0.6417, 0.6693, 0.6693, 0.6654, 0.6654, 0.689]",ThreeLevels-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-26 13:37,0.7179,"[0.6063, 0.6299, 0.6299, 0.6378, 0.6496, 0.6417, 0.6614, 0.6811, 0.6969, 0.7047, 0.7047, 0.7047, 0.7126, 0.7205, 0.7205]",ThreeLevels-0-Dropout(0.7882471351284466),0.0001,13.32,1.0,"[6, 5, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-26 13:37,0.7218,"[0.6142, 0.6299, 0.6457, 0.6732, 0.7047, 0.7047, 0.7126, 0.7205, 0.7244, 0.7165, 0.7244, 0.7205, 0.7165, 0.7165, 0.7323]",BoundedPareto-0-Ours,0.0001,13.32,1.0,"[12, 10, 1, 7]",0.005,4,1.0
2025-02-26 13:37,0.6733,"[0.5906, 0.6024, 0.5984, 0.6181, 0.6378, 0.6339, 0.6378, 0.6614, 0.6654, 0.6417, 0.6693, 0.6693, 0.6654, 0.6654, 0.689]",BoundedPareto-0-StrongForAll(0.10126941428806516),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-26 13:37,0.6877,"[0.5906, 0.6024, 0.6024, 0.626, 0.6299, 0.6339, 0.6457, 0.6732, 0.6732, 0.6575, 0.6811, 0.6772, 0.6693, 0.689, 0.7047]",BoundedPareto-0-Dropout(0.4843455841970431),0.0001,13.32,1.0,"[3, 3, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-02-26 13:37,0.7389,"[0.622, 0.6457, 0.6614, 0.7165, 0.7165, 0.7244, 0.7323, 0.748, 0.7441, 0.7323, 0.7402, 0.7441, 0.7402, 0.7362, 0.7402]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[21, 13, 2, 10]",0.005,4,1.0
2025-02-26 13:37,0.6733,"[0.5906, 0.6024, 0.5984, 0.6181, 0.6378, 0.6339, 0.6378, 0.6614, 0.6654, 0.6417, 0.6693, 0.6693, 0.6654, 0.6654, 0.689]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-02-26 13:38,0.7139,"[0.5906, 0.6102, 0.626, 0.6378, 0.6457, 0.6535, 0.6693, 0.6929, 0.7008, 0.6929, 0.7126, 0.7244, 0.7165, 0.7165, 0.7087]",BoundedMixGauss-0-Dropout(0.8009869175200572),0.0001,13.32,1.0,"[6, 3, 0, 3]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 10:34,0.7283,"[0.626, 0.6378, 0.6614, 0.685, 0.7205, 0.7244, 0.7283, 0.7362, 0.7244, 0.7205, 0.7205, 0.7205, 0.7205, 0.7283, 0.7362]",ThreeLevels-0-Ours,0.0001,13.32,1.0,"[19, 16, 2, 8]",0.005,4,1.0
2025-03-02 10:34,0.6733,"[0.5906, 0.6024, 0.5984, 0.6181, 0.6378, 0.6339, 0.6378, 0.6614, 0.6654, 0.6417, 0.6693, 0.6693, 0.6654, 0.6654, 0.689]",ThreeLevels-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-03-02 10:34,0.7179,"[0.6063, 0.6299, 0.6299, 0.6378, 0.6496, 0.6378, 0.6614, 0.685, 0.6969, 0.7047, 0.7047, 0.7087, 0.7126, 0.7205, 0.7205]",ThreeLevels-0-Dropout(0.7882471351284466),0.0001,13.32,1.0,"[6, 5, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 10:34,0.7218,"[0.6181, 0.6299, 0.6457, 0.6732, 0.7047, 0.7047, 0.7126, 0.7205, 0.7244, 0.7165, 0.7244, 0.7244, 0.7165, 0.7165, 0.7323]",BoundedPareto-0-Ours,0.0001,13.32,1.0,"[12, 10, 1, 7]",0.005,4,1.0
2025-03-02 10:34,0.6733,"[0.5906, 0.6024, 0.5984, 0.6181, 0.6378, 0.6339, 0.6378, 0.6614, 0.6654, 0.6417, 0.6693, 0.6693, 0.6654, 0.6654, 0.689]",BoundedPareto-0-StrongForAll(0.10126941428806516),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-03-02 10:34,0.689,"[0.5906, 0.6024, 0.6024, 0.6299, 0.6299, 0.6339, 0.6457, 0.6732, 0.6732, 0.6575, 0.6811, 0.6811, 0.6693, 0.689, 0.7087]",BoundedPareto-0-Dropout(0.4843455841970431),0.0001,13.32,1.0,"[3, 3, 0, 2]",0.005,4,1.0
timestamp,mean_perf,perf,e,d,nm,norm,bs,lr,num_clients,client_rate
2025-03-02 10:34,0.7376,"[0.622, 0.6457, 0.6614, 0.7087, 0.7205, 0.7283, 0.7362, 0.7441, 0.7441, 0.7323, 0.7402, 0.7362, 0.7402, 0.7323, 0.7402]",BoundedMixGauss-0-Ours,0.0001,13.32,1.0,"[21, 13, 2, 10]",0.005,4,1.0
2025-03-02 10:35,0.6733,"[0.5906, 0.6024, 0.5984, 0.6181, 0.6378, 0.6339, 0.6378, 0.6614, 0.6654, 0.6417, 0.6693, 0.6693, 0.6654, 0.6654, 0.689]",BoundedMixGauss-0-StrongForAll(0.1),0.0001,440.0,1.0,"[106, 91, 16, 45]",0.005,4,1.0
2025-03-02 10:35,0.7152,"[0.5906, 0.6102, 0.626, 0.6378, 0.6535, 0.6535, 0.6693, 0.6969, 0.7047, 0.6929, 0.7126, 0.7244, 0.7244, 0.7165, 0.7047]",BoundedMixGauss-0-Dropout(0.8009869175200572),0.0001,13.32,1.0,"[6, 3, 1, 3]",0.005,4,1.0
